Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
0.296926,0.0932175,-0.947652,-0.102044,0.307324,-2.94529
0.296299,0.09484,-0.948056,-0.102042,0.307326,-2.94529
0.296835,0.093798,-0.948958,-0.10204,0.307325,-2.94529
0.298224,0.0931129,-0.948484,-0.102029,0.30733,-2.94529
0.298209,0.0941213,-0.951148,-0.102006,0.307327,-2.94528
0.298774,0.0947763,-0.948957,-0.101995,0.307322,-2.94528
0.29956,0.0945061,-0.951301,-0.101985,0.307317,-2.94527
0.296734,0.0934891,-0.949994,-0.101974,0.30731,-2.94527
0.297269,0.0935279,-0.949768,-0.101967,0.30731,-2.94526
0.298242,0.0945206,-0.950351,-0.101967,0.307311,-2.94526
0.298444,0.0924216,-0.949028,-0.101968,0.307317,-2.94527
0.29725,0.0912304,-0.948611,-0.101971,0.307317,-2.94527
0.297452,0.0928174,-0.948978,-0.101982,0.307314,-2.94527
0.295897,0.093,-0.9487,-0.101992,0.307316,-2.94528
0.296025,0.0955134,-0.947601,-0.101997,0.307319,-2.94528
0.295805,0.0931986,-0.947972,-0.101992,0.30732,-2.94527
0.298338,0.0950822,-0.950485,-0.101991,0.307318,-2.94526
0.298642,0.0954133,-0.947585,-0.101988,0.307316,-2.94526
0.30033,0.0960294,-0.94802,-0.101984,0.307314,-2.94526
0.301138,0.0953443,-0.949589,-0.10198,0.307312,-2.94526
0.298883,0.0933771,-0.949024,-0.101971,0.30731,-2.94527
0.296553,0.0917558,-0.949057,-0.101967,0.307308,-2.94527
0.295358,0.095484,-0.949643,-0.101967,0.307309,-2.94527
0.296424,0.0950365,-0.948606,-0.101969,0.307317,-2.94527
0.296182,0.094563,-0.947586,-0.101981,0.307321,-2.94528
0.295507,0.0954074,-0.948524,-0.101995,0.307326,-2.94528
0.296109,0.0950923,-0.949597,-0.101995,0.307327,-2.94529
0.29399,0.0963053,-0.950468,-0.101998,0.307324,-2.94529
0.297627,0.0964939,-0.949152,-0.101994,0.307333,-2.94529
0.296432,0.0961415,-0.947943,-0.101988,0.307333,-2.94528
0.295688,0.094691,-0.948097,-0.101977,0.307331,-2.94527
0.296768,0.094976,-0.949895,-0.101969,0.307334,-2.94527
0.296458,0.0935624,-0.948068,-0.101967,0.307331,-2.94527
0.295031,0.0945745,-0.950188,-0.101962,0.307327,-2.94526
0.297523,0.0929764,-0.949775,-0.101959,0.307329,-2.94526
0.294672,0.0935234,-0.94976,-0.101961,0.307322,-2.94526
0.296421,0.0957296,-0.950006,-0.101971,0.307321,-2.94526
0.295866,0.0940597,-0.948829,-0.101979,0.307324,-2.94526
0.294352,0.0933073,-0.948375,-0.101978,0.307324,-2.94526
0.294587,0.0932666,-0.947668,-0.101971,0.307324,-2.94526
0.295144,0.093971,-0.947347,-0.101965,0.307328,-2.94526
0.295753,0.0945733,-0.950258,-0.101967,0.307325,-2.94526
0.297567,0.0929767,-0.949479,-0.101963,0.307323,-2.94526
0.297966,0.0928157,-0.948805,-0.101956,0.307318,-2.94526
0.297576,0.0930769,-0.948631,-0.101946,0.307315,-2.94527
0.297569,0.0921973,-0.948727,-0.101934,0.307314,-2.94526
0.298688,0.0945984,-0.948584,-0.101927,0.307311,-2.94526
0.296768,0.0931648,-0.94904,-0.101929,0.307303,-2.94526
0.295664,0.092922,-0.951184,-0.101933,0.307302,-2.94526
0.296082,0.0935713,-0.951545,-0.101934,0.307301,-2.94525
0.296274,0.093022,-0.95136,-0.101945,0.307309,-2.94526
0.295477,0.0945964,-0.94914,-0.101954,0.307312,-2.94526
0.298432,0.0956993,-0.948646,-0.101962,0.307319,-2.94527
0.296503,0.0936829,-0.946702,-0.101968,0.307322,-2.94527
0.294795,0.0938299,-0.945343,-0.10197,0.307323,-2.94528
0.294019,0.0930663,-0.946012,-0.10197,0.30732,-2.94528
0.294558,0.0942842,-0.949432,-0.101967,0.307319,-2.94528
0.297524,0.0944814,-0.947538,-0.10196,0.307317,-2.94527
0.298782,0.0947832,-0.949027,-0.101951,0.30732,-2.94526
0.3004,0.0942263,-0.948553,-0.101943,0.307317,-2.94526
0.297013,0.0940905,-0.949573,-0.101935,0.307312,-2.94526
0.29727,0.0940608,-0.948239,-0.101929,0.307311,-2.94526
0.297105,0.0928169,-0.951701,-0.101932,0.307308,-2.94525
0.297953,0.0934348,-0.949564,-0.10194,0.307312,-2.94525
0.298796,0.0926007,-0.947052,-0.101949,0.307316,-2.94525
0.299065,0.0933013,-0.947334,-0.101957,0.307321,-2.94525
0.299323,0.0947147,-0.949006,-0.101968,0.307329,-2.94525
0.299165,0.0930602,-0.947309,-0.101972,0.307329,-2.94525
0.298713,0.0930603,-0.947295,-0.101972,0.307326,-2.94526
0.296354,0.0958538,-0.948725,-0.101976,0.307324,-2.94526
0.296097,0.0971216,-0.947959,-0.101973,0.307328,-2.94526
0.29495,0.093537,-0.950264,-0.101965,0.307326,-2.94526
0.298194,0.093893,-0.947624,-0.10196,0.307324,-2.94525
0.298055,0.0938278,-0.950108,-0.101952,0.307324,-2.94525
0.300035,0.0948363,-0.951266,-0.101949,0.307322,-2.94525
0.298089,0.0939614,-0.950128,-0.101954,0.307322,-2.94525
0.297396,0.0944066,-0.94931,-0.101961,0.307318,-2.94525
0.297449,0.0944619,-0.948949,-0.101976,0.307314,-2.94526
0.297911,0.0960315,-0.948245,-0.101987,0.30731,-2.94526
0.297469,0.0951317,-0.947318,-0.101994,0.307315,-2.94526
0.295666,0.0974832,-0.947608,-0.101997,0.30732,-2.94525
0.298691,0.0957179,-0.949063,-0.102001,0.307322,-2.94526
0.299041,0.0939585,-0.945524,-0.102001,0.307326,-2.94526
0.29864,0.0945753,-0.945983,-0.101996,0.30733,-2.94526
0.299413,0.0938062,-0.945518,-0.101991,0.307332,-2.94526
0.296219,0.0924587,-0.948605,-0.101983,0.307321,-2.94526
0.297627,0.0928797,-0.947494,-0.101979,0.307318,-2.94526
0.297275,0.09465,-0.948227,-0.101968,0.307317,-2.94525
0.298213,0.0938553,-0.94916,-0.101956,0.307315,-2.94526
0.298935,0.092282,-0.950381,-0.101947,0.307314,-2.94525
0.294896,0.093343,-0.949408,-0.101937,0.307312,-2.94526
0.297802,0.0939757,-0.947192,-0.101945,0.307313,-2.94525
0.296666,0.0931808,-0.949797,-0.10196,0.30732,-2.94525
0.296415,0.0951517,-0.949772,-0.101966,0.307321,-2.94525
0.294837,0.0971015,-0.950045,-0.101971,0.307323,-2.94525
0.294362,0.0948661,-0.949499,-0.101976,0.307327,-2.94525
0.294141,0.0954519,-0.950829,-0.101971,0.30733,-2.94525
0.297827,0.0956093,-0.950429,-0.101973,0.307329,-2.94525
0.297363,0.094882,-0.948923,-0.101978,0.307323,-2.94526
0.294717,0.0933269,-0.949461,-0.101979,0.307315,-2.94525
0.294058,0.0921749,-0.948103,-0.101969,0.307312,-2.94525
0.295054,0.0939813,-0.947076,-0.101961,0.307309,-2.94525
0.294831,0.0928206,-0.948495,-0.101961,0.307304,-2.94525
0.29727,0.090945,-0.947472,-0.101962,0.307305,-2.94525
0.297415,0.0911994,-0.947209,-0.101959,0.30731,-2.94525
0.298049,0.0911838,-0.948427,-0.101964,0.307313,-2.94525
0.298415,0.0918151,-0.949256,-0.10197,0.307314,-2.94525
0.298316,0.0947276,-0.949872,-0.101975,0.307313,-2.94525
0.297951,0.0946989,-0.950614,-0.101979,0.307315,-2.94525
0.296853,0.0938335,-0.950819,-0.101978,0.307309,-2.94525
0.29759,0.0933701,-0.950032,-0.101979,0.307308,-2.94525
0.297013,0.0937773,-0.947103,-0.101977,0.307301,-2.94525
0.298209,0.0952869,-0.946538,-0.101978,0.30729,-2.94526
0.297443,0.0958625,-0.947279,-0.101985,0.307294,-2.94526
0.296234,0.0927857,-0.947231,-0.101981,0.307299,-2.94526
0.296049,0.093769,-0.947093,-0.101984,0.307304,-2.94526
0.2951,0.094338,-0.946521,-0.101987,0.307302,-2.94526
0.295931,0.0934695,-0.946333,-0.101979,0.307303,-2.94526
0.29675,0.0958491,-0.947261,-0.101983,0.307308,-2.94526
0.29567,0.0943172,-0.94795,-0.101989,0.307306,-2.94527
0.295478,0.0954489,-0.949143,-0.101994,0.307303,-2.94527
0.29619,0.0935843,-0.948827,-0.101995,0.307303,-2.94527
0.298368,0.0952972,-0.947691,-0.101994,0.307307,-2.94526
0.299916,0.094145,-0.947739,-0.101989,0.307314,-2.94526
0.296997,0.0925526,-0.947111,-0.10199,0.307315,-2.94527
0.294623,0.096193,-0.946777,-0.101986,0.307312,-2.94527
0.297963,0.0939822,-0.949822,-0.101986,0.30731,-2.94527
0.300182,0.0943728,-0.950091,-0.101982,0.307308,-2.94526
0.297422,0.0929287,-0.948755,-0.101984,0.307303,-2.94526
0.29645,0.0940686,-0.949518,-0.101981,0.307307,-2.94527
0.297468,0.0965243,-0.949674,-0.101979,0.307305,-2.94526
0.299181,0.0955189,-0.946784,-0.101979,0.307311,-2.94526
0.297912,0.0957346,-0.947848,-0.101983,0.307317,-2.94527
0.299085,0.0957511,-0.946942,-0.101985,0.307319,-2.94527
0.298614,0.0964937,-0.947704,-0.101992,0.307312,-2.94526
0.299143,0.0974318,-0.947378,-0.101995,0.307313,-2.94526
0.296442,0.0958272,-0.948477,-0.101992,0.307308,-2.94526
0.295708,0.0949658,-0.947924,-0.101983,0.307308,-2.94526
0.29755,0.0941528,-0.947403,-0.101978,0.307303,-2.94527
0.296138,0.0961983,-0.945866,-0.101982,0.307308,-2.94526
0.296461,0.0931951,-0.949114,-0.101974,0.307304,-2.94526
0.295662,0.0943954,-0.950284,-0.10197,0.307303,-2.94526
0.298924,0.0958482,-0.950005,-0.101978,0.307309,-2.94526
0.298763,0.0941474,-0.949251,-0.101977,0.307313,-2.94526
0.297452,0.0951811,-0.948823,-0.101976,0.307316,-2.94526
0.298549,0.0955486,-0.946527,-0.101974,0.307318,-2.94525
0.29655,0.0929325,-0.946621,-0.101977,0.307322,-2.94525
0.298212,0.0938959,-0.946459,-0.101988,0.307323,-2.94526
0.297332,0.0949384,-0.945357,-0.101995,0.307327,-2.94526
0.297189,0.0936361,-0.948297,-0.101993,0.307331,-2.94526
0.297153,0.0939689,-0.947589,-0.101984,0.307333,-2.94526
0.297724,0.0961123,-0.946943,-0.101973,0.307325,-2.94525
0.295479,0.0948761,-0.949959,-0.101963,0.307323,-2.94525
0.295436,0.094354,-0.951772,-0.101959,0.30732,-2.94525
0.29526,0.0947974,-0.949573,-0.101959,0.30732,-2.94525
0.298119,0.0953074,-0.949965,-0.101963,0.307321,-2.94526
0.297421,0.0947146,-0.950976,-0.101968,0.30732,-2.94526
0.297655,0.0919542,-0.950759,-0.101962,0.307322,-2.94526
0.295779,0.0923632,-0.947429,-0.101971,0.307328,-2.94526
0.295085,0.0954492,-0.947257,-0.101982,0.307328,-2.94527
0.297,0.0969634,-0.946947,-0.10199,0.307341,-2.94527
0.296104,0.0946018,-0.947997,-0.101997,0.307347,-2.94528
0.297522,0.0961529,-0.946034,-0.102,0.307355,-2.94528
0.296084,0.0946174,-0.948775,-0.101995,0.307356,-2.94528
0.295617,0.0948319,-0.949742,-0.101986,0.307343,-2.94527
0.29858,0.0951055,-0.948196,-0.101971,0.307346,-2.94526
0.298229,0.0927019,-0.949699,-0.101968,0.307344,-2.94526
0.298179,0.0946483,-0.94945,-0.101954,0.307347,-2.94525
0.297251,0.0917094,-0.951023,-0.101942,0.307347,-2.94525
0.298102,0.0922825,-0.949036,-0.101944,0.307351,-2.94525
0.298163,0.0941509,-0.948593,-0.101943,0.30735,-2.94525
0.297744,0.0945934,-0.950869,-0.101948,0.307346,-2.94525
0.299149,0.0950896,-0.948041,-0.101956,0.30735,-2.94525
0.297287,0.0960679,-0.949516,-0.101971,0.307349,-2.94525
0.295424,0.0934763,-0.948277,-0.101977,0.307344,-2.94525
0.294766,0.0920906,-0.947695,-0.101979,0.307347,-2.94526
0.295658,0.0939932,-0.948591,-0.101983,0.307348,-2.94525
0.296004,0.0947331,-0.948433,-0.101975,0.307343,-2.94525
0.297931,0.0946274,-0.947577,-0.10197,0.307342,-2.94525
0.296765,0.0965233,-0.94943,-0.101965,0.307343,-2.94525
0.299233,0.0944223,-0.950304,-0.101959,0.307338,-2.94525
0.297267,0.0936692,-0.949826,-0.101962,0.307342,-2.94525
0.297385,0.0943202,-0.948928,-0.101963,0.307343,-2.94524
0.296612,0.095473,-0.949243,-0.101966,0.307341,-2.94525
0.297505,0.0944991,-0.948909,-0.10197,0.307342,-2.94525
0.298173,0.0964856,-0.949319,-0.10198,0.307343,-2.94525
0.297908,0.0938502,-0.949104,-0.101987,0.30734,-2.94525
0.298575,0.0962104,-0.94672,-0.101996,0.307345,-2.94525
0.296018,0.094987,-0.944835,-0.102003,0.307341,-2.94525
0.29493,0.0915721,-0.944514,-0.101998,0.30734,-2.94525
0.293704,0.0911623,-0.9476,-0.101986,0.307328,-2.94525
0.297647,0.0946057,-0.952529,-0.101982,0.307323,-2.94526
0.299047,0.0934676,-0.951953,-0.101978,0.307319,-2.94525
0.295986,0.0940613,-0.951824,-0.10197,0.307306,-2.94525
0.297615,0.0927037,-0.947531,-0.101963,0.307303,-2.94525
0.297229,0.091094,-0.943736,-0.101948,0.307306,-2.94525
0.295323,0.0909202,-0.945141,-0.101942,0.307322,-2.94525
0.296404,0.0906781,-0.949229,-0.101941,0.307343,-2.94526
0.296251,0.0949576,-0.949189,-0.101961,0.307346,-2.94527
0.3003,0.095631,-0.949846,-0.101984,0.30734,-2.94528
0.302335,0.0949968,-0.954197,-0.101992,0.307328,-2.94529
0.298835,0.0964115,-0.951657,-0.101982,0.307321,-2.94528
0.297491,0.0952456,-0.946254,-0.101962,0.307315,-2.94528
0.292518,0.0928498,-0.94635,-0.101953,0.307312,-2.94528
0.296773,0.0963022,-0.947043,-0.10197,0.307319,-2.94528
0.300286,0.0954447,-0.949305,-0.102,0.307326,-2.94528
0.301054,0.096644,-0.948353,-0.102014,0.307336,-2.94529
0.299714,0.094532,-0.948058,-0.102016,0.307351,-2.94529
0.294939,0.0934923,-0.94495,-0.102002,0.307347,-2.94529
0.294638,0.0940388,-0.942826,-0.101999,0.307338,-2.94528
0.295594,0.097078,-0.943399,-0.102009,0.307328,-2.94528
0.299104,0.0952227,-0.945963,-0.102019,0.307314,-2.94528
0.298653,0.095416,-0.946154,-0.102028,0.307292,-2.94529
0.292754,0.0967736,-0.949976,-0.10205,0.307265,-2.94529
0.29419,0.10138,-0.955303,-0.102069,0.307254,-2.94529
0.302487,0.100288,-0.96012,-0.102056,0.307273,-2.94529
0.302778,0.0943816,-0.952511,-0.102007,0.307285,-2.94528
0.299092,0.0927549,-0.948265,-0.101975,0.307297,-2.94526
0.299205,0.0924384,-0.945479,-0.10195,0.30731,-2.94526
0.30042,0.0937553,-0.945012,-0.101954,0.307318,-2.94526
0.298445,0.0923012,-0.947494,-0.101976,0.307311,-2.94526
0.296742,0.0934844,-0.947113,-0.102001,0.307306,-2.94527
0.294428,0.0955842,-0.946325,-0.102033,0.307309,-2.94527
0.297356,0.0951183,-0.94658,-0.102045,0.307333,-2.94528
0.299901,0.0949569,-0.947882,-0.102044,0.307344,-2.94528
0.294556,0.097366,-0.946052,-0.102036,0.307334,-2.94527
0.295611,0.0929369,-0.944737,-0.102019,0.307316,-2.94527
0.296317,0.0918063,-0.945052,-0.102001,0.307295,-2.94526
0.298781,0.0934645,-0.951147,-0.101988,0.307288,-2.94526
0.297966,0.0934052,-0.953582,-0.101968,0.307283,-2.94525
0.294241,0.0926599,-0.952495,-0.101948,0.307275,-2.94524
0.294877,0.0912687,-0.950052,-0.101936,0.307285,-2.94524
0.297825,0.0932903,-0.950917,-0.101938,0.307299,-2.94524
0.299314,0.0914268,-0.948657,-0.101948,0.307319,-2.94524
0.299948,0.0899059,-0.947978,-0.101957,0.307331,-2.94525
0.297298,0.0928239,-0.94679,-0.101974,0.30732,-2.94526
0.295233,0.0933436,-0.948832,-0.101989,0.307309,-2.94527
0.292103,0.0947751,-0.950024,-0.102005,0.307295,-2.94527
0.294671,0.0952158,-0.951378,-0.102011,0.307289,-2.94527
0.295469,0.0952268,-0.951531,-0.102006,0.30729,-2.94528
0.293779,0.0925026,-0.947032,-0.101982,0.307292,-2.94527
0.29661,0.0905661,-0.947286,-0.101959,0.307302,-2.94526
0.296094,0.0909064,-0.946155,-0.101946,0.307309,-2.94526
0.299334,0.0897954,-0.944748,-0.101938,0.307314,-2.94526
0.300807,0.0915432,-0.947,-0.101942,0.307309,-2.94527
0.30078,0.0918209,-0.949069,-0.101951,0.307299,-2.94528
0.297325,0.0908818,-0.948586,-0.101966,0.307284,-2.94528
0.29766,0.0950258,-0.951811,-0.101986,0.307273,-2.94529
0.29636,0.0932957,-0.953712,-0.101994,0.307269,-2.94529
0.297507,0.0957893,-0.951901,-0.101992,0.307268,-2.94529
0.297325,0.0955768,-0.949886,-0.10199,0.307272,-2.94529
0.297036,0.0937971,-0.948345,-0.101989,0.307278,-2.94529
0.297568,0.0929976,-0.948008,-0.101992,0.307283,-2.94528
0.298682,0.0939912,-0.947205,-0.102004,0.307291,-2.94529
0.299671,0.0956958,-0.946938,-0.102004,0.307292,-2.94529
0.298689,0.0948607,-0.946992,-0.102007,0.307289,-2.94529
0.298077,0.0952913,-0.948385,-0.102006,0.307282,-2.94529
0.29811,0.0954918,-0.949414,-0.102008,0.307273,-2.94529
0.299545,0.0946255,-0.947657,-0.102007,0.307271,-2.94528
0.298674,0.0939028,-0.94751,-0.102003,0.307273,-2.94529
0.296719,0.093083,-0.949887,-0.101996,0.307268,-2.94528
0.297857,0.0934762,-0.948539,-0.101995,0.30727,-2.94529
0.297053,0.0951446,-0.948707,-0.102002,0.307266,-2.94529
0.296896,0.095541,-0.950377,-0.102,0.307266,-2.94529
0.294026,0.0956421,-0.950491,-0.101996,0.307262,-2.94529
0.294468,0.0976749,-0.94663,-0.101997,0.307261,-2.94529
0.297532,0.0954613,-0.947432,-0.101998,0.307264,-2.9453
0.296288,0.095318,-0.949526,-0.101999,0.307267,-2.9453
0.296035,0.0966658,-0.951117,-0.102004,0.307264,-2.9453
0.296097,0.0971989,-0.949087,-0.102011,0.30726,-2.9453
0.297143,0.0951835,-0.950349,-0.102013,0.307256,-2.9453
0.297326,0.0966543,-0.951872,-0.102008,0.307254,-2.9453
